UVM_INFO   @   47445.5951870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   47503.2761870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 415 us
  0 | Symbols:  31 | SID_8Bit | Start:    56 -    88  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   47603.2761870us:  [sim:description:2]     **sync 5 random commands ( WAIT,  CLEAR_DSI_BUFFERS,  CRM,  PDCM,  CRM) using different SPI frames at all channels 
UVM_INFO   @   47917.5311870us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 5 pulses and a PDCM period of 415  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   47917.5311870us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 5 pulses and a PDCM period of 415  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   47942.1242780us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   47946.1243100us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   48357.1242860us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   48357.1242860us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 415.000000 us - 3 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   48361.1242890us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   48361.1242890us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 415.000000 us - 3 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   48772.1242940us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   48772.1242940us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 415.000000 us - 2 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   48776.1242610us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   48776.1242610us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 415.000000 us - 2 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   49187.1243020us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   49187.1243020us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 415.000000 us - 1 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   49191.1242620us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   49191.1242620us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 415.000000 us - 1 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   49602.1243100us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   49602.1243100us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 415.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   49606.1242700us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   49606.1242700us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 415.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   56929.6361870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 56636.025000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   56929.6361870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 56636.025000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   57929.6361870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @   57937.2121870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   57937.2121870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   57987.3171870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 490 us
  0 | Symbols:  41 | SID_0Bit | Start:    24 -    59  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   58087.3171870us:  [sim:description:2]     **sync 2 random commands ( PDCM,  PDCM) using different SPI frames at all channels 
UVM_INFO   @   58094.8921870us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 3 pulses and a PDCM period of 490  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   58094.8921870us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 2 pulses and a PDCM period of 490  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   58118.0131530us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   58122.0131740us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   58608.0131740us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   58608.0131740us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 490.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   58612.0131450us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   58612.0131450us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 490.000000 us - 1 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   59102.0131660us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   59102.0131660us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 490.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   65790.9971870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 65497.414000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   65790.9971870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 65497.414000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   66790.9971870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @   66798.5731870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   66798.5731870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   66848.6781870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 550 us
  0 | Symbols:  42 | SID_4Bit | Start:    28 -    65  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   66948.6781870us:  [sim:description:2]     **sync 3 random commands ( WAIT,  PDCM,  CRM) using different SPI frames at all channels 
UVM_INFO   @   67394.1731870us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 1 pulses and a PDCM period of 550  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   67416.3587340us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 1 pulses and a PDCM period of 550  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   76829.9020380us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   76829.9020380us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   77107.2781870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 76813.692000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   77107.2781870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 76813.692000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   78107.2781870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @   78114.8541870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @   78114.8541870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @   78164.9591870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 327 us
  0 | Symbols:  13 | SID_0Bit | Start:    50 -    81  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   78264.9591870us:  [sim:description:2]     **sync 5 random commands ( CRM,  CRM,  PDCM,  CRM,  WAIT) using different SPI frames at all channels 
UVM_INFO   @   85434.2391870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 85140.637000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   85434.2391870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 85140.637000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   86434.2391870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   86491.9201870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 341 us
  0 | Symbols:  19 | SID_8Bit | Start:    39 -    79  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   86591.9201870us:  [sim:description:2]     **sync 5 random commands ( CRM,  WAIT,  CRM,  CRM,  WAIT) using different SPI frames at all channels 
UVM_INFO   @   95269.1601870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 94975.581000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   95269.1601870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 94975.581000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @   96269.1601870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_INFO   @   96326.8411870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 199 us
  0 | Symbols:  10 | SID_0Bit | Start:    32 -    57  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @   96426.8411870us:  [sim:description:2]     **sync 5 random commands ( PDCM,  CRM,  PDCM,  PDCM,  PDCM) using different SPI frames at all channels 
UVM_INFO   @   96439.2161870us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 2 pulses and a PDCM period of 199  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   96462.3465100us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   96661.3465180us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @   96661.3465180us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 199.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   96900.1355100us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 1 pulses and a PDCM period of 199  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   96922.0131820us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   97094.8031820us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 4 pulses and a PDCM period of 199  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   97116.3464860us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   97315.3464940us:  [sim:measure]           't__DSI,BIT,8__' = '7.999000' condition = 'at channel 1' 
UVM_INFO   @   97315.3464940us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 199.001000 us - 2 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   97514.3465020us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   97514.3465020us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 199.000000 us - 1 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   97713.3465100us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   97713.3465100us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 199.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @   97886.1365100us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 2 pulses and a PDCM period of 199  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @   97907.6798140us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   98106.6798220us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @   98106.6798220us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 199.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  105120.3211870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 104826.748000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @  105120.3211870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 104826.748000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @  106120.3211870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @  106127.8971870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @  106127.8971870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @  106178.0021870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 599 us
  0 | Symbols:  53 | SID_8Bit | Start:    63 -    78  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @  106278.0021870us:  [sim:description:2]     **sync 5 random commands ( WAIT,  WAIT,  CRM,  WAIT,  WAIT) using different SPI frames at all channels 
UVM_INFO   @  107209.8586980us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 1 pulses and a PDCM period of 599  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  107700.8031820us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 1 pulses and a PDCM period of 599  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  115803.0131740us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @  115803.0131740us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @  116080.4021870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 115786.803000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @  116080.4021870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 115786.803000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @  117080.4021870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @  117087.9781870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @  117087.9781870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @  117138.0831870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 265 us
  0 | Symbols:   9 | SID_8Bit | Start:    32 -    82  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @  117238.0831870us:  [sim:description:2]     **sync 4 random commands ( PDCM,  WAIT,  CRM,  PDCM) using different SPI frames at all channels 
UVM_INFO   @  117250.4581870us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 1 pulses and a PDCM period of 265  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  117273.5687130us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @  117711.3587130us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 3 pulses and a PDCM period of 265  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  117733.0131810us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @  117998.0131660us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @  117998.0131660us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 265.000000 us - 1 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  118263.0131730us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @  118263.0131730us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 265.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  126279.5631870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 0 at 125985.970000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @  126279.5631870us:  [syncb_random_commands_seq] => syncronized channels 0b11, start of channel 1 at 125985.970000us  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/sync/dsi3_sync_base_seq.sv(73) 
UVM_INFO   @  127279.5631870us:  [upload_tdma_scheme_seq] upload_tdma_scheme_seq sequence starting  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/agents/top/includes/top_seq_inc.sv(92) 
UVM_ERROR  @  127287.1391870us:  [m_master_transmission_checker_0] PD0 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 0  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_ERROR  @  127287.1391870us:  [m_master_transmission_checker_1] PD1 flag in status word found, but no data is expected to be contained in PDCM buffer of channel 1  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(259) 
UVM_INFO   @  127337.2441870us:  [upload_tdma_scheme_seq] uploaded TDMA scheme:
 TDMA Scheme: 1 packets, period = 515 us
  0 | Symbols:  39 | SID_4Bit | Start:    54 -    95  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/sequences/sub_sequences/pdcm/upload_tdma_scheme_seq.svh(36) 
UVM_INFO   @  127437.2441870us:  [sim:description:2]     **sync 5 random commands ( PDCM,  PDCM,  PDCM,  CRM,  PDCM) using different SPI frames at all channels 
UVM_INFO   @  127447.6991870us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 2 pulses and a PDCM period of 515  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  127470.8465190us:  [sim:measure]           't__DSI,BIT,8__' = '8.001000' condition = 'at channel 1' 
UVM_INFO   @  127908.6365190us:  [dsi3_master_transmission_checker] start PDCM at channel 0 with 4 pulses and a PDCM period of 515  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  127934.8465060us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @  127985.8464820us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @  127985.8464820us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 515.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  128449.8465220us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @  128449.8465220us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 515.000000 us - 2 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  128474.6364820us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 2 pulses and a PDCM period of 515  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  128498.8464820us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 1' 
UVM_INFO   @  128964.8465190us:  [sim:measure]           't__DSI,BIT,8__' = '8.001000' condition = 'at channel 0' 
UVM_INFO   @  128964.8465190us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 514.999000 us - 1 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  129013.8464980us:  [sim:measure]           't__DSI,BIT,8__' = '7.999000' condition = 'at channel 1' 
UVM_INFO   @  129013.8464980us:  [dsi3_master_transmission_checker] measured PDCM period at channel 1: 515.001000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  129479.8464820us:  [sim:measure]           't__DSI,BIT,8__' = '8.000000' condition = 'at channel 0' 
UVM_INFO   @  129479.8464820us:  [dsi3_master_transmission_checker] measured PDCM period at channel 0: 515.000000 us - 0 pulses left  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(788) 
UVM_INFO   @  129502.6374980us:  [dsi3_master_transmission_checker] start PDCM at channel 1 with 4 pulses and a PDCM period of 515  	/nfs/wrk.zaa/52144/DIGITAL/tb_eugene/dut/dsi3_master_transmission_checker.svh(1081) 
UVM_INFO   @  129526.8464980us:  [sim:measure]           't__DSI,BIT,8__' = '7.999000' condition = 'at channel 1' 
